timestamp,short_mavg,long_mavg,rsi
2023-01-20,347835.36666666664,320574.5833333333,70.59027401711253
2023-01-21,350813.2,322237.8333333333,75.57812955938138
2023-01-21,354045.43333333335,323993.35,76.29827604516974
2023-01-21,357030.2,325686.18333333335,72.54750164088928
2023-01-22,359782.13333333336,327389.4166666667,72.12767411660174
2023-01-22,362539.56666666665,329072.01666666666,72.91760234928313
2023-01-22,364926.1,330735.0833333333,68.79274178419769
2023-01-23,367325.1666666667,332426.0333333333,75.62869351759251
2023-01-23,369531.4,334194.68333333335,85.98769522006626
2023-01-23,371316.6666666667,335981.7,84.90435208222866
2023-01-24,372683.5333333333,337810.9166666667,85.14102178058818
2023-01-24,374169.8333333333,339630.8,84.73617964957145
2023-01-24,375488.4,341383.65,77.77942980336765
2023-01-25,376910.93333333335,343134.2166666667,78.08168952115568
2023-01-25,378009.2,344709.86666666664,60.49385546588408
2023-01-25,379372.9,346448.9,58.350051968770394
2023-01-26,380537.6666666667,348171.3,51.68517272319426
2023-01-26,381762.0,349905.9666666667,59.30552677540629
2023-01-26,382809.9666666667,351623.1,56.40399882387533
2023-01-27,383983.0333333333,353373.85,62.16276291295046
2023-01-27,385051.13333333336,355102.8,64.3401489661519
2023-01-27,386184.1,356845.31666666665,63.11938611623342
2023-01-28,387278.23333333334,358593.63333333336,59.34426229508197
2023-01-28,388557.0333333333,360343.9666666667,60.17983301220296
2023-01-28,390035.86666666664,362084.23333333334,53.458694591449905
2023-01-29,391499.2,363841.0333333333,59.27412554389989
2023-01-29,392973.3,365682.75,73.585291113381
2023-01-29,394559.3,367631.56666666665,75.30950638108271
2023-01-30,396104.5,369539.76666666666,88.27172007311523
2023-01-30,397473.5,371308.31666666665,68.19544963813027
2023-01-30,398043.43333333335,372939.4,51.78812415654521
2023-01-31,398508.56666666665,374660.88333333336,57.18293745914143
2023-01-31,398820.86666666664,376433.15,60.35369949084606
2023-01-31,399257.43333333335,378143.81666666665,56.916239919948204
2023-02-01,399641.3333333333,379711.73333333334,58.068099927936586
2023-02-01,399897.06666666665,381218.31666666665,50.2836230558097
2023-02-01,400477.4666666667,382701.7833333333,57.418560394044555
2023-02-02,401111.43333333335,384218.3,59.432191459408735
2023-02-02,401639.06666666665,385585.23333333334,59.979378406245395
2023-02-02,401995.13333333336,386655.9,51.02562023674396
2023-02-03,402239.6666666667,387461.6,47.98053737512918
2023-02-03,402772.93333333335,388471.38333333336,53.09715616810637
2023-02-03,403387.4,389437.9,51.86976144422953
2023-02-04,403943.5,390427.2166666667,56.44798481127598
2023-02-04,404716.6666666667,391362.93333333335,68.18669655846789
2023-02-04,405211.73333333334,392292.31666666665,60.284547490449214
2023-02-05,405765.76666666666,393151.7166666667,60.950209833687374
2023-02-05,406097.0,393929.5,53.5991344582307
2023-02-05,406369.06666666665,394589.51666666666,51.09838260144404
2023-02-06,406479.23333333334,395231.13333333336,55.20151730678047
2023-02-06,406820.4666666667,395935.8,53.44666173934466
2023-02-06,406999.73333333334,396591.9166666667,44.32858655996234
2023-02-07,407274.63333333336,397276.43333333335,47.928316674739115
2023-02-07,407501.86666666664,398029.45,53.013515158894435
2023-02-07,407801.2,398918.5333333333,54.14359388739691
2023-02-08,408018.0333333333,399758.61666666664,44.227656376459706
2023-02-08,408065.8333333333,400519.56666666665,45.33898305084745
2023-02-08,407995.76666666666,401277.5333333333,45.699181649841705
2023-02-09,407832.3,401968.4,39.38613195922483
2023-02-09,407759.93333333335,402616.7166666667,39.012482662968104
2023-02-09,407495.5333333333,402769.48333333334,25.45290425509583
2023-02-10,407099.7,402804.13333333336,31.342509025270758
2023-02-10,406649.6666666667,402735.26666666666,33.23285246058518
2023-02-10,406132.1666666667,402694.8,33.14325252910861
2023-02-11,405706.76666666666,402674.05,27.060936564541734
2023-02-11,405480.73333333334,402688.9,32.73678732508385
2023-02-11,405050.73333333334,402764.1,27.319587628865975
2023-02-12,404511.3333333333,402811.38333333336,27.634697424553636
2023-02-12,404054.7,402846.88333333336,29.76752744893578
2023-02-12,403708.06666666665,402851.6,26.346966720247664
2023-02-13,403340.2,402789.93333333335,28.313580844116586
2023-02-13,402502.7,402637.81666666665,24.285566101343278
2023-02-13,401789.8,402588.6,30.36772465297507
2023-02-14,401130.9,402537.2,34.22581811104624
2023-02-14,400589.3,402652.98333333334,62.74956796705519
2023-02-14,400211.36666666664,402711.55,64.58435293295113
2023-02-15,399797.8333333333,402781.8,66.38300792643173
2023-02-15,400035.8333333333,403066.4166666667,80.83249653325683
2023-02-15,401194.3333333333,403781.7,87.58055521130251
2023-02-16,402524.5,404501.86666666664,88.05358526554211
2023-02-16,404164.76666666666,405492.61666666664,90.09513219668891
2023-02-16,405042.6666666667,406021.2,67.43014073567215
2023-02-17,405894.56666666665,406584.6,67.33166388425153
2023-02-17,406960.76666666666,407231.31666666665,70.09496506002509
2023-02-17,408204.63333333336,408002.9166666667,71.85473739238948
2023-02-18,409448.06666666665,408733.05,75.69928224614735
2023-02-18,410777.13333333336,409421.48333333334,75.63047447669956
2023-02-18,412071.9,410033.8333333333,74.5342325843488
2023-02-19,413468.5,410650.4,73.14699527593658
2023-02-19,415066.5333333333,411413.23333333334,73.34005944427781
2023-02-19,416816.7,412156.11666666664,67.57852849039031
2023-02-20,418584.06666666665,412841.88333333336,63.850314833520564
2023-02-20,420734.9666666667,413692.31666666665,58.530880107427905
2023-02-20,422825.8333333333,414479.0,54.700937915814755
2023-02-21,425015.1,415360.93333333335,49.30078820239003
2023-02-21,426980.4666666667,416230.6,67.02054118111792
2023-02-21,428811.6,416931.1666666667,62.18086414692137
2023-02-22,430494.1666666667,417502.75,53.60013284623049
2023-02-22,431765.43333333335,417910.06666666665,40.01323819056537
2023-02-22,433394.93333333335,418551.5,46.92160447974402
2023-02-23,435176.9666666667,419258.5833333333,49.48543306551382
2023-02-23,436886.76666666666,419694.73333333334,45.39728863446453
2023-02-23,438519.1,420154.45,45.36447363501539
2023-02-24,440067.2,420599.05,41.735616949545125
2023-02-24,441325.8,420957.55,44.62575674188222
2023-02-24,442365.86666666664,421288.61666666664,40.867997668713315
2023-02-25,443370.56666666665,421584.2,30.224373775817313
2023-02-25,443826.1666666667,421931.0,30.999902002417272
2023-02-25,443535.6,422364.9666666667,27.926298728994297
