timestamp,open,close,high,low,volume
2019-05-21 02-00-00,120276.0,120809.0,123800.0,119009.0,550.832194
2019-05-22 02-00-00,120809.0,117576.0,120996.0,116000.0,564.255145
2019-05-23 02-00-00,117575.0,119800.0,120250.0,115500.0,556.786848
2019-05-24 02-00-00,119799.0,122000.0,122999.0,118769.0,437.802488
2019-05-25 02-00-00,122001.0,122442.0,122999.0,122000.0,206.297464
2019-05-26 02-00-00,122442.0,130545.0,131600.0,120500.0,543.161083
2019-05-27 02-00-00,130545.0,133998.0,135990.0,128501.0,627.657314
2019-05-28 02-00-00,133999.0,132700.0,134398.0,132512.0,492.526264
2019-05-29 02-00-00,132700.0,132285.0,133798.0,130005.0,491.731381
2019-05-30 02-00-00,132285.0,127902.0,136899.0,125100.0,656.949601
2019-05-31 02-00-00,127902.0,131497.0,131498.0,126000.0,534.503221
2019-06-01 02-00-00,131318.0,131266.0,132249.0,130000.0,251.011646
2019-06-02 02-00-00,131267.0,134200.0,136000.0,131266.0,231.213985
2019-06-03 02-00-00,134200.0,126200.0,134299.0,126199.0,614.213752
2019-06-04 02-00-00,126199.0,118560.0,129835.0,118000.0,1160.682467
2019-06-05 02-00-00,118560.0,122000.0,124100.0,118559.0,586.874074
2019-06-06 02-00-00,122000.0,123000.0,123450.0,119500.0,561.633795
2019-06-07 02-00-00,123000.0,126000.0,127700.0,122743.0,459.550254
2019-06-08 02-00-00,126001.0,124999.0,126700.0,123849.0,191.784682
2019-06-09 02-00-00,125000.0,122036.0,126247.0,120201.0,166.185699
2019-06-10 02-00-00,122036.0,124147.0,125500.0,120786.0,504.465147
2019-06-11 02-00-00,124146.0,122000.0,124960.0,121109.0,561.616377
2019-06-12 02-00-00,122000.0,125909.0,126605.0,121743.0,536.764576
2019-06-13 02-00-00,125910.0,127605.0,128221.0,125910.0,415.331345
2019-06-14 02-00-00,127605.0,133745.0,133745.0,127604.0,506.075825
2019-06-15 02-00-00,133790.0,136977.0,137476.0,133080.0,281.607065
2019-06-16 02-00-00,136978.0,139165.0,144500.0,136977.0,460.074284
2019-06-17 02-00-00,139165.0,143500.0,144100.0,139164.0,278.380461
2019-06-18 02-00-00,143501.0,139001.0,143560.0,137851.0,578.861668
2019-06-19 02-00-00,139000.0,141000.0,142050.0,139000.0,478.281214
2019-06-20 02-00-00,141000.0,143999.0,143999.0,140277.0,506.974533
2019-06-21 02-00-00,143998.0,153674.0,153674.0,143998.0,668.362996
2019-06-22 02-00-00,153674.0,161500.0,172500.0,153673.0,689.146921
2019-06-23 02-00-00,161499.0,165256.0,171000.0,161447.0,277.313772
2019-06-24 02-00-00,165256.0,168752.0,168849.0,163500.0,413.643529
2019-06-25 02-00-00,168752.0,178499.0,178499.0,168752.0,674.14042
2019-06-26 02-00-00,178500.0,192500.0,210000.0,171000.0,1434.752025
2019-06-27 02-00-00,192517.0,164306.0,197947.0,147420.0,1726.775603
2019-06-28 02-00-00,166592.0,187119.0,188398.0,163837.0,1090.997806
2019-06-29 02-00-00,186972.0,182999.0,186972.0,173325.0,410.76492
2019-06-30 02-00-00,183000.0,167001.0,184000.0,166005.0,344.314581
2019-07-01 02-00-00,167001.0,161590.0,174445.0,151827.0,761.144475
2019-07-02 02-00-00,161537.0,164000.0,165500.0,149000.0,889.046913
2019-07-03 02-00-00,164000.0,179116.0,179125.0,164000.0,791.547057
2019-07-04 02-00-00,179124.0,172520.0,179799.0,170500.0,531.768094
2019-07-05 02-00-00,172505.0,166109.0,173880.0,166045.0,615.336445
2019-07-06 02-00-00,166110.0,171256.0,175800.0,166110.0,274.963168
2019-07-07 02-00-00,171256.0,173955.0,175699.0,170150.0,144.927768
2019-07-08 02-00-00,173955.0,184880.0,184948.0,172003.0,498.354116
2019-07-09 02-00-00,184880.0,188509.0,192000.0,183834.0,666.832421
2019-07-10 02-00-00,188509.0,181894.0,194999.0,175000.0,757.184394
2019-07-11 02-00-00,181894.0,172892.0,181894.0,168902.0,769.824084
2019-07-12 02-00-00,172891.0,176201.0,177850.0,170200.0,455.721323
2019-07-13 02-00-00,176415.0,168499.0,177400.0,160201.0,460.099641
2019-07-14 02-00-00,168499.0,155273.0,170502.0,152646.0,457.014118
2019-07-15 02-00-00,155239.0,166006.0,167354.0,152458.0,736.480214
2019-07-16 02-00-00,166006.0,143212.0,167599.0,142004.0,824.149209
2019-07-17 02-00-00,143212.0,145001.0,149499.0,138001.0,764.213482
2019-07-18 02-00-00,145001.0,159099.0,159100.0,140012.0,772.572993
2019-07-19 02-00-00,159100.0,156000.0,161001.0,152245.0,723.037633
2019-07-20 02-00-00,156001.0,160367.0,164630.0,155256.0,237.717728
2019-07-21 02-00-00,160367.0,158568.0,161200.0,156502.0,135.004394
2019-07-22 02-00-00,158820.0,153041.0,159450.0,150876.0,473.388566
2019-07-23 02-00-00,153041.0,149200.0,153190.0,149012.0,562.973159
2019-07-24 02-00-00,149201.0,145599.0,149201.0,142850.0,500.322708
2019-07-25 02-00-00,145600.0,147599.0,151800.0,130350.0,610.983686
