timestamp,open,close,high,low,volume
2020-01-21 18-00-00,132194.0,132394.0,133100.0,130218.0,186.462983
2020-01-22 02-00-00,132388.0,132774.0,133498.0,131431.0,111.338334
2020-01-22 10-00-00,132096.0,131002.0,132759.0,131001.0,131.766913
2020-01-22 18-00-00,131002.0,130473.0,131002.0,130101.0,90.709626
2020-01-23 02-00-00,130473.0,129440.0,130501.0,128586.0,138.991751
2020-01-23 10-00-00,129440.0,126998.0,129897.0,126001.0,255.073038
2020-01-23 18-00-00,126998.0,127300.0,127483.0,126309.0,131.619119
2020-01-24 02-00-00,127300.0,126739.0,127300.0,125814.0,113.014255
2020-01-24 10-00-00,126739.0,128497.0,128499.0,124867.0,285.347069
2020-01-24 18-00-00,128498.0,127662.0,128890.0,127661.0,48.966112
2020-01-25 02-00-00,127662.0,126656.0,127662.0,125502.0,58.67296
2020-01-25 10-00-00,126655.0,126203.0,126900.0,126037.0,66.427205
2020-01-25 18-00-00,126203.0,126553.0,127000.0,126203.0,22.933318
2020-01-26 02-00-00,126551.0,126835.0,127000.0,126189.0,21.561854
2020-01-26 10-00-00,126887.0,127989.0,128269.0,126887.0,62.635846
2020-01-26 18-00-00,127990.0,128968.0,129090.0,127989.0,57.274676
2020-01-27 02-00-00,128968.0,131484.0,131484.0,128967.0,71.470616
2020-01-27 10-00-00,131483.0,133519.0,133520.0,130610.0,207.728237
2020-01-27 18-00-00,133519.0,135002.0,136484.0,133519.0,151.304802
2020-01-28 02-00-00,135002.0,137499.0,138150.0,135001.0,147.906341
2020-01-28 10-00-00,137498.0,137454.0,138999.0,136501.0,200.207255
2020-01-28 18-00-00,137454.0,139999.0,140000.0,135413.0,130.889239
2020-01-29 02-00-00,139999.0,142303.0,142822.0,138402.0,165.343106
2020-01-29 10-00-00,142350.0,141496.0,142900.0,140937.0,228.236622
2020-01-29 18-00-00,141496.0,141534.0,142990.0,141300.0,114.863172
2020-01-30 02-00-00,141534.0,143000.0,143000.0,141000.0,77.262045
2020-01-30 10-00-00,143000.0,143300.0,143500.0,142511.0,169.954677
2020-01-30 18-00-00,143300.0,144953.0,146500.0,142000.0,135.419864
2020-01-31 02-00-00,144952.0,143567.0,145234.0,143100.0,101.846674
2020-01-31 10-00-00,143568.0,143404.0,143950.0,142000.0,176.859321
2020-01-31 18-00-00,143406.0,143136.0,144330.0,142601.0,75.075425
2020-02-01 02-00-00,143137.0,145148.0,145521.0,143136.0,50.621648
2020-02-01 10-00-00,145147.0,144883.0,145148.0,144600.0,54.30097
2020-02-01 18-00-00,144884.0,145150.0,145150.0,144652.0,20.91777
2020-02-02 02-00-00,145150.0,145100.0,145150.0,143228.0,35.472764
2020-02-02 10-00-00,145100.0,146223.0,146235.0,145099.0,54.840027
2020-02-02 18-00-00,146224.0,144501.0,146224.0,144500.0,26.575824
2020-02-03 02-00-00,144500.0,144778.0,147000.0,144000.0,117.266365
2020-02-03 10-00-00,144778.0,144075.0,144778.0,144075.0,113.288886
2020-02-03 18-00-00,144075.0,144000.0,144076.0,143027.0,75.005671
2020-02-04 02-00-00,143999.0,144011.0,144011.0,143624.0,62.012115
2020-02-04 10-00-00,144011.0,142000.0,144011.0,141200.0,120.105326
2020-02-04 18-00-00,142001.0,142050.0,142463.0,142000.0,43.054014
2020-02-05 02-00-00,142051.0,143799.0,143799.0,142050.0,62.478994
2020-02-05 10-00-00,143798.0,145999.0,146500.0,143201.0,182.023356
2020-02-05 18-00-00,146000.0,148001.0,149779.0,145999.0,172.759612
2020-02-06 02-00-00,148001.0,148400.0,149367.0,147058.0,102.550709
2020-02-06 10-00-00,148399.0,151800.0,152126.0,148399.0,192.659518
2020-02-06 18-00-00,151800.0,151219.0,151801.0,150900.0,70.371677
2020-02-07 02-00-00,151219.0,151801.0,151801.0,151218.0,75.964956
2020-02-07 10-00-00,151801.0,152856.0,153141.0,151800.0,169.482654
2020-02-07 18-00-00,152856.0,152857.0,153000.0,152855.0,46.978727
2020-02-08 02-00-00,152856.0,152713.0,152999.0,152019.0,45.758851
2020-02-08 10-00-00,152477.0,153716.0,153850.0,152477.0,46.876353
2020-02-08 18-00-00,153716.0,154980.0,154980.0,153700.0,42.084535
2020-02-09 02-00-00,154980.0,158500.0,158500.0,154979.0,50.360959
2020-02-09 10-00-00,158499.0,158401.0,158857.0,156099.0,88.318298
2020-02-09 18-00-00,158402.0,158450.0,158451.0,157400.0,39.242406
2020-02-10 02-00-00,158451.0,156111.0,158778.0,155101.0,89.402048
2020-02-10 10-00-00,156111.0,154891.0,156112.0,153500.0,146.255312
2020-02-10 18-00-00,154890.0,155000.0,155000.0,153530.0,62.204123
2020-02-11 02-00-00,155000.0,153300.0,155000.0,152672.0,87.557893
2020-02-11 10-00-00,153300.0,157677.0,157677.0,153101.0,166.551362
2020-02-11 18-00-00,157677.0,157751.0,159873.0,157251.0,82.355262
2020-02-12 02-00-00,157751.0,160658.0,161489.0,157750.0,127.713811
2020-02-12 10-00-00,160658.0,160299.0,161000.0,159001.0,176.909799
2020-02-12 18-00-00,160298.0,161000.0,161000.0,160298.0,70.330392
2020-02-13 02-00-00,161000.0,162000.0,163000.0,160999.0,101.770053
2020-02-13 10-00-00,161999.0,161000.0,162999.0,158000.0,285.198658
2020-02-13 18-00-00,161000.0,160002.0,161000.0,159500.0,83.508962
2020-02-14 02-00-00,160002.0,158576.0,160320.0,158575.0,56.210221
2020-02-14 10-00-00,158576.0,159999.0,160723.0,158575.0,155.170354
2020-02-14 18-00-00,159998.0,161302.0,161897.0,159998.0,39.980208
2020-02-15 02-00-00,161302.0,160401.0,161401.0,160223.0,52.481915
2020-02-15 10-00-00,160401.0,157580.0,160805.0,153664.0,79.491556
2020-02-15 18-00-00,157593.0,156188.0,158856.0,154125.0,112.060165
2020-02-16 02-00-00,156187.0,157050.0,157500.0,155300.0,34.662723
2020-02-16 10-00-00,157051.0,155801.0,157501.0,155801.0,50.202749
2020-02-16 18-00-00,155802.0,155998.0,156101.0,152002.0,85.621926
2020-02-17 02-00-00,155799.0,153692.0,156101.0,153501.0,51.161005
2020-02-17 10-00-00,153692.0,151900.0,154249.0,149544.0,174.606367
2020-02-17 18-00-00,151901.0,153948.0,153982.0,151398.0,62.908465
2020-02-18 02-00-00,153948.0,155527.0,156111.0,153184.0,60.746472
2020-02-18 10-00-00,155528.0,155000.0,155528.0,152850.0,155.793787
2020-02-18 18-00-00,154999.0,158850.0,160500.0,154999.0,174.300002
2020-02-19 02-00-00,158851.0,157785.0,158851.0,157073.0,48.917941
2020-02-19 10-00-00,157784.0,158549.0,159699.0,157500.0,114.119116
2020-02-19 18-00-00,158550.0,151457.0,159900.0,147581.0,184.137139
2020-02-20 02-00-00,151456.0,151151.0,152750.0,150619.0,90.695262
2020-02-20 10-00-00,151151.0,151152.0,151152.0,151151.0,79.017375
2020-02-20 18-00-00,151152.0,151448.0,152153.0,150000.0,134.282178
2020-02-21 02-00-00,151449.0,152750.0,152948.0,151448.0,66.026725
2020-02-21 10-00-00,152751.0,153001.0,153735.0,152233.0,100.771938
2020-02-21 18-00-00,153000.0,151963.0,153001.0,151100.0,41.600515
2020-02-22 02-00-00,151963.0,151056.0,152059.0,151055.0,36.465261
2020-02-22 10-00-00,151055.0,152000.0,152000.0,151055.0,36.852535
2020-02-22 18-00-00,151999.0,152399.0,152400.0,151999.0,9.327821
2020-02-23 02-00-00,152399.0,155277.0,155899.0,152339.0,47.032595
2020-02-23 10-00-00,155277.0,154589.0,156696.0,154588.0,40.166721
2020-02-23 18-00-00,154588.0,155854.0,156049.0,154588.0,37.261413
2020-02-24 02-00-00,155855.0,153999.0,156500.0,152670.0,41.463352
2020-02-24 10-00-00,153998.0,153001.0,154300.0,153000.0,94.235012
2020-02-24 18-00-00,153001.0,152000.0,153001.0,150500.0,87.43059
2020-02-25 02-00-00,152000.0,150760.0,152450.0,150280.0,81.018297
2020-02-25 10-00-00,150760.0,149502.0,152400.0,148732.0,129.089952
2020-02-25 18-00-00,149502.0,147777.0,150600.0,147502.0,86.133714
2020-02-26 02-00-00,147778.0,145501.0,148013.0,145001.0,127.019334
2020-02-26 10-00-00,145502.0,143349.0,148089.0,142290.0,267.316353
2020-02-26 18-00-00,143349.0,141001.0,143350.0,138505.0,161.413124
2020-02-27 02-00-00,141001.0,140774.0,141001.0,138000.0,183.024708
2020-02-27 10-00-00,140773.0,142002.0,142689.0,140401.0,164.682499
2020-02-27 18-00-00,142002.0,142506.0,143978.0,141000.0,113.903869
2020-02-28 02-00-00,142506.0,142109.0,143440.0,142001.0,89.442731
2020-02-28 10-00-00,142109.0,141407.0,142825.0,138043.0,187.723702
2020-02-28 18-00-00,141407.0,141064.0,142406.0,139223.0,66.434325
2020-02-29 02-00-00,141064.0,141264.0,142000.0,140000.0,33.870344
2020-02-29 10-00-00,141264.0,141756.0,141757.0,141260.0,77.035279
2020-02-29 18-00-00,141757.0,141806.0,142050.0,141260.0,41.086594
2020-03-01 02-00-00,141260.0,141024.0,142979.0,141023.0,30.320886
2020-03-01 10-00-00,141024.0,140093.0,141899.0,140053.0,73.375082
2020-03-01 18-00-00,140093.0,140999.0,141000.0,139003.0,52.28425
2020-03-02 02-00-00,140999.0,140347.0,142130.0,140141.0,108.187026
2020-03-02 10-00-00,140888.0,142999.0,143882.0,140093.0,156.000205
2020-03-02 18-00-00,143000.0,142719.0,143498.0,142322.0,92.482882
2020-03-03 02-00-00,142740.0,142001.0,143480.0,142001.0,72.184233
2020-03-03 10-00-00,142001.0,141018.0,143475.0,140628.0,136.171127
2020-03-03 18-00-00,141019.0,140997.0,141019.0,139001.0,97.61266
2020-03-04 02-00-00,140996.0,141396.0,141500.0,140498.0,48.205634
2020-03-04 10-00-00,141396.0,140141.0,141499.0,139517.0,197.513083
2020-03-04 18-00-00,140141.0,139738.0,140308.0,139500.0,62.188724
2020-03-05 02-00-00,139738.0,142302.0,142850.0,139738.0,95.011545
2020-03-05 10-00-00,142303.0,145360.0,145360.0,142302.0,157.388793
2020-03-05 18-00-00,145360.0,146329.0,147000.0,145359.0,95.579751
2020-03-06 02-00-00,146329.0,146825.0,147000.0,145848.0,88.97687
2020-03-06 10-00-00,146826.0,146951.0,148997.0,146505.0,179.407875
2020-03-06 18-00-00,146950.0,147505.0,148090.0,146498.0,59.041386
2020-03-07 02-00-00,147505.0,147810.0,147950.0,147040.0,41.039179
2020-03-07 10-00-00,147637.0,148529.0,148998.0,147635.0,34.895653
2020-03-07 18-00-00,148530.0,145801.0,149500.0,145800.0,51.127964
2020-03-08 02-00-00,145801.0,143968.0,145801.0,143600.0,28.005352
2020-03-08 10-00-00,143969.0,137949.0,144001.0,137472.0,128.901555
2020-03-08 18-00-00,138000.0,136787.0,139899.0,135100.0,162.609603
2020-03-09 02-00-00,136786.0,137328.0,140000.0,135000.0,168.22933
2020-03-09 10-00-00,137327.0,130101.0,137899.0,130055.0,270.805352
2020-03-09 18-00-00,130101.0,132501.0,132780.0,130052.0,144.68962
2020-03-10 02-00-00,132779.0,131660.0,133443.0,131303.0,122.791713
2020-03-10 10-00-00,131660.0,131524.0,135990.0,131513.0,232.179024
2020-03-10 18-00-00,131523.0,131600.0,133418.0,130600.0,122.226331
2020-03-11 02-00-00,131601.0,132309.0,133413.0,131600.0,76.183115
2020-03-11 10-00-00,132309.0,131004.0,132721.0,131001.0,116.363489
2020-03-11 18-00-00,131003.0,133579.0,134125.0,129017.0,161.592786
2020-03-12 02-00-00,133580.0,125450.0,133580.0,125000.0,207.59008
2020-03-12 10-00-00,125450.0,107202.0,125605.0,105000.0,835.0575
2020-03-12 18-00-00,107202.0,97999.0,107497.0,95000.0,361.678136
2020-03-13 02-00-00,97999.0,98000.0,100001.0,74000.0,671.485903
2020-03-13 10-00-00,98000.0,94202.0,105000.0,91000.0,523.214651
2020-03-13 18-00-00,94203.0,96044.0,98000.0,86500.0,412.657584
2020-03-14 02-00-00,96044.0,96999.0,97800.0,91003.0,182.712386
2020-03-14 10-00-00,96999.0,94318.0,97996.0,92010.0,205.580759
2020-03-14 18-00-00,94317.0,92918.0,96586.0,91299.0,109.197871
2020-03-15 02-00-00,92917.0,92950.0,93840.0,91001.0,44.310153
2020-03-15 10-00-00,92950.0,93818.0,97000.0,92501.0,119.64852
2020-03-15 18-00-00,93817.0,96219.0,100500.0,93000.0,177.968931
2020-03-16 02-00-00,95236.0,87480.0,95633.0,87480.0,219.910463
2020-03-16 10-00-00,87338.0,91800.0,92000.0,82100.0,660.406166
2020-03-16 18-00-00,91778.0,89493.0,92000.0,87006.0,423.353427
2020-03-17 02-00-00,89494.0,94500.0,95000.0,87687.0,245.381812
2020-03-17 10-00-00,94500.0,94436.0,95499.0,90869.0,395.064764
2020-03-17 18-00-00,94486.0,93223.0,95995.0,93223.0,168.691676
2020-03-18 02-00-00,93228.0,91501.0,95200.0,91000.0,165.542982
2020-03-18 10-00-00,91502.0,94405.0,94800.0,90403.0,471.613498
2020-03-18 18-00-00,94404.0,93141.0,94897.0,92631.0,197.908954
2020-03-19 02-00-00,93142.0,95882.0,95888.0,92651.0,143.781373
2020-03-19 10-00-00,95882.0,105797.0,105820.0,95882.0,387.786438
2020-03-19 18-00-00,105798.0,110904.0,115876.0,104747.0,436.051195
2020-03-20 02-00-00,110904.0,115298.0,115555.0,109109.0,163.390364
2020-03-20 10-00-00,115050.0,121000.0,126299.0,115049.0,492.917687
2020-03-20 18-00-00,120999.0,114998.0,121500.0,105199.0,287.842851
2020-03-21 02-00-00,114997.0,113891.0,117647.0,110900.0,113.184838
2020-03-21 10-00-00,113890.0,114804.0,115447.0,110002.0,175.346541
2020-03-21 18-00-00,114804.0,114302.0,118533.0,112504.0,111.641722
2020-03-22 02-00-00,114326.0,116718.0,117998.0,113501.0,73.238823
2020-03-22 10-00-00,116500.0,113878.0,116806.0,112125.0,150.013823
2020-03-22 18-00-00,113075.0,109459.0,114500.0,108006.0,148.227339
2020-03-23 02-00-00,108531.0,110007.0,112331.0,107250.0,76.688883
2020-03-23 10-00-00,110007.0,115857.0,120424.0,108006.0,380.998018
2020-03-23 18-00-00,115857.0,119098.0,119098.0,115857.0,213.793147
2020-03-24 02-00-00,119099.0,121651.0,122192.0,117376.0,140.35084
2020-03-24 10-00-00,121650.0,121591.0,126000.0,119105.0,346.856577
2020-03-24 18-00-00,121591.0,123671.0,124497.0,120263.0,142.806679
2020-03-25 02-00-00,123690.0,122396.0,123719.0,121000.0,85.718255
2020-03-25 10-00-00,122401.0,122477.0,126000.0,120551.0,267.157943
2020-03-25 18-00-00,122476.0,121292.0,122850.0,120120.0,135.198235
2020-03-26 02-00-00,121292.0,121001.0,122850.0,120763.0,119.920748
2020-03-26 10-00-00,121001.0,120290.0,121723.0,120000.0,167.106988
2020-03-26 18-00-00,120290.0,121350.0,121986.0,120003.0,110.937996
2020-03-27 02-00-00,121350.0,121616.0,123111.0,120376.0,97.677742
2020-03-27 10-00-00,121616.0,121000.0,122148.0,120200.0,124.550131
2020-03-27 18-00-00,120966.0,116257.0,121000.0,115200.0,101.711549
2020-03-28 02-00-00,116256.0,115143.0,117319.0,113599.0,194.24027
2020-03-28 10-00-00,115143.0,115576.0,116665.0,114951.0,118.24483
2020-03-28 18-00-00,115577.0,115958.0,116200.0,113044.0,106.00304
2020-03-29 02-00-00,115958.0,114153.0,115958.0,114151.0,35.766639
2020-03-29 10-00-00,114151.0,114020.0,114999.0,113638.0,63.114135
2020-03-29 18-00-00,114020.0,112750.0,114338.0,112006.0,101.883102
2020-03-30 02-00-00,112509.0,118646.0,120000.0,112251.0,172.666654
2020-03-30 10-00-00,118646.0,118232.0,119000.0,117274.0,125.901878
2020-03-30 18-00-00,118232.0,117594.0,119998.0,117572.0,75.015228
2020-03-31 02-00-00,117593.0,119756.0,120058.0,117593.0,77.709531
2020-03-31 10-00-00,119755.0,119955.0,120442.0,118898.0,167.295344
2020-03-31 18-00-00,119955.0,119300.0,120500.0,119300.0,91.687961
2020-04-01 02-00-00,119301.0,119051.0,119301.0,117900.0,67.958773
2020-04-01 10-00-00,119051.0,117368.0,119051.0,116080.0,128.611838
2020-04-01 18-00-00,117368.0,121000.0,121000.0,116286.0,122.942983
2020-04-02 02-00-00,121000.0,123501.0,123501.0,119000.0,116.758955
2020-04-02 10-00-00,123501.0,126999.0,127000.0,123500.0,276.457123
2020-04-02 18-00-00,127000.0,127319.0,132000.0,125200.0,263.567282
2020-04-03 02-00-00,126853.0,131999.0,131999.0,126364.0,80.172983
2020-04-03 10-00-00,131999.0,129552.0,133599.0,128478.0,309.75943
2020-04-03 18-00-00,129551.0,130363.0,131648.0,127371.0,93.319672
2020-04-04 02-00-00,130101.0,131133.0,131196.0,129450.0,37.26797
2020-04-04 10-00-00,131134.0,131282.0,132994.0,129500.0,124.664363
2020-04-04 18-00-00,131281.0,132349.0,133850.0,131074.0,88.387569
2020-04-05 02-00-00,132349.0,131347.0,132400.0,131087.0,29.067029
2020-04-05 10-00-00,131346.0,132073.0,132538.0,131346.0,50.171187
2020-04-05 18-00-00,132075.0,132388.0,132600.0,130502.0,75.318484
2020-04-06 02-00-00,132251.0,136250.0,136945.0,132002.0,126.089916
2020-04-06 10-00-00,136249.0,138899.0,139500.0,136249.0,247.823672
2020-04-06 18-00-00,138900.0,142198.0,142395.0,138899.0,162.397216
2020-04-07 02-00-00,142199.0,143976.0,143995.0,141600.0,133.203001
2020-04-07 10-00-00,143976.0,140353.0,143999.0,139000.0,278.135698
2020-04-07 18-00-00,140353.0,136402.0,140697.0,135121.0,173.235825
2020-04-08 02-00-00,136500.0,140601.0,141700.0,135911.0,106.943
2020-04-08 10-00-00,140600.0,138384.0,140600.0,138001.0,166.049892
2020-04-08 18-00-00,138385.0,139722.0,140197.0,138384.0,79.749428
2020-04-09 02-00-00,139722.0,139905.0,140250.0,138898.0,85.335422
2020-04-09 10-00-00,139905.0,137902.0,140240.0,135873.0,184.147913
2020-04-09 18-00-00,137901.0,138000.0,138456.0,137668.0,95.205756
2020-04-10 02-00-00,138000.0,131964.0,138089.0,131006.0,182.397052
2020-04-10 10-00-00,131963.0,129500.0,132300.0,129500.0,139.188376
2020-04-10 18-00-00,129500.0,131537.0,131846.0,129472.0,94.637402
2020-04-11 02-00-00,131700.0,132501.0,133884.0,131700.0,62.19566
2020-04-11 10-00-00,132501.0,131326.0,132501.0,131000.0,67.346603
2020-04-11 18-00-00,131101.0,131376.0,131440.0,130000.0,48.61087
2020-04-12 02-00-00,131376.0,131000.0,131695.0,130000.0,16.172106
2020-04-12 10-00-00,130999.0,134439.0,134439.0,130999.0,60.142931
2020-04-12 18-00-00,134439.0,132601.0,137991.0,132600.0,170.160772
2020-04-13 02-00-00,132601.0,129339.0,132601.0,127050.0,117.932361
2020-04-13 10-00-00,129340.0,129892.0,130899.0,127147.0,151.835557
2020-04-13 18-00-00,129892.0,131825.0,132000.0,129321.0,89.225775
2020-04-14 02-00-00,131332.0,131001.0,132315.0,130888.0,78.531863
2020-04-14 10-00-00,131067.0,132998.0,133865.0,130254.0,223.461347
2020-04-14 18-00-00,132999.0,131730.0,133832.0,131300.0,121.138001
2020-04-15 02-00-00,131803.0,133557.0,134010.0,131000.0,96.350504
2020-04-15 10-00-00,133537.0,131000.0,133560.0,131000.0,179.044234
2020-04-15 18-00-00,131000.0,129583.0,131943.0,129582.0,93.567919
2020-04-16 02-00-00,129566.0,133781.0,135000.0,128000.0,168.519602
2020-04-16 10-00-00,133781.0,136269.0,136990.0,133780.0,262.060857
2020-04-16 18-00-00,136268.0,136647.0,137982.0,135599.0,104.836411
2020-04-17 02-00-00,136647.0,137495.0,137800.0,135720.0,46.469249
2020-04-17 10-00-00,137494.0,138336.0,138965.0,137363.0,138.063156
2020-04-17 18-00-00,138335.0,137832.0,138876.0,137190.0,66.518553
2020-04-18 02-00-00,137595.0,138899.0,138899.0,137511.0,50.403327
2020-04-18 10-00-00,138899.0,141481.0,142000.0,138895.0,171.374552
2020-04-18 18-00-00,141547.0,141358.0,141697.0,140140.0,49.014528
2020-04-19 02-00-00,141358.0,140583.0,141600.0,140100.0,27.829905
2020-04-19 10-00-00,140583.0,139244.0,141088.0,139100.0,65.919876
2020-04-19 18-00-00,139200.0,139901.0,140999.0,139040.0,47.867592
2020-04-20 02-00-00,139900.0,141500.0,141500.0,139554.0,36.181073
2020-04-20 10-00-00,141499.0,138630.0,141500.0,136102.0,164.306543
2020-04-20 18-00-00,138630.0,135032.0,138712.0,133884.0,117.96725
2020-04-21 02-00-00,135033.0,137160.0,137308.0,134060.0,87.666854
2020-04-21 10-00-00,137160.0,135559.0,137499.0,135003.0,236.401977
2020-04-21 18-00-00,135559.0,135306.0,137000.0,135304.0,94.665896
2020-04-22 02-00-00,135306.0,137755.0,138000.0,135001.0,62.200385
2020-04-22 10-00-00,137755.0,138890.0,139015.0,137103.0,211.27918
2020-04-22 18-00-00,138890.0,139200.0,139370.0,138608.0,57.454354
2020-04-23 02-00-00,139300.0,138254.0,139986.0,137111.0,108.250452
2020-04-23 10-00-00,138649.0,145642.0,147030.0,138337.0,383.74107
2020-04-23 18-00-00,145641.0,145944.0,146459.0,144500.0,144.866259
2020-04-24 02-00-00,144980.0,147910.0,147910.0,144980.0,80.296927
2020-04-24 10-00-00,147910.0,147100.0,148950.0,146098.0,209.026772
2020-04-24 18-00-00,147099.0,147519.0,148100.0,146804.0,55.94721
2020-04-25 02-00-00,147704.0,148992.0,149457.0,147000.0,58.42569
2020-04-25 10-00-00,149141.0,148834.0,150991.0,148793.0,126.595874
2020-04-25 18-00-00,148833.0,148710.0,148833.0,147900.0,70.573968
2020-04-26 02-00-00,148710.0,149163.0,149334.0,148709.0,26.48777
2020-04-26 10-00-00,149164.0,149368.0,151154.0,148800.0,118.046595
2020-04-26 18-00-00,149369.0,150816.0,151326.0,149200.0,66.775387
2020-04-27 02-00-00,150853.0,151212.0,152224.0,150041.0,104.797282
2020-04-27 10-00-00,151212.0,151477.0,152200.0,151000.0,113.730737
2020-04-27 18-00-00,151442.0,152196.0,152197.0,151100.0,72.477367
2020-04-28 02-00-00,152197.0,151676.0,152197.0,151251.0,33.256151
2020-04-28 10-00-00,151676.0,150219.0,151677.0,150000.0,132.278351
2020-04-28 18-00-00,150218.0,150793.0,150852.0,150000.0,44.20858
2020-04-29 02-00-00,150792.0,153446.0,153700.0,150125.0,135.487222
2020-04-29 10-00-00,153446.0,158499.0,159997.0,153150.0,388.863855
2020-04-29 18-00-00,158500.0,164000.0,166345.0,158499.0,329.209725
2020-04-30 02-00-00,163982.0,172502.0,175800.0,163000.0,377.683322
2020-04-30 10-00-00,172502.0,167299.0,172502.0,159207.0,372.067721
2020-04-30 18-00-00,167298.0,165566.0,168901.0,160714.0,158.082042
2020-05-01 02-00-00,165565.0,168750.0,168999.0,165565.0,66.927574
2020-05-01 10-00-00,168750.0,170006.0,174207.0,168500.0,231.242108
2020-05-01 18-00-00,170006.0,170672.0,171441.0,168300.0,86.669377
2020-05-02 02-00-00,170659.0,170901.0,171142.0,169499.0,23.562784
