timestamp,open,close,high,low,volume
2020-01-01 02-00-00,110598.0,110512.0,111399.0,110512.0,142.500157
2020-01-02 02-00-00,110512.0,105602.0,110950.0,105501.0,409.332604
2020-01-03 02-00-00,105602.0,110717.0,112560.0,105002.0,797.833363
2020-01-04 02-00-00,110718.0,112357.0,112778.0,110491.0,305.791694
2020-01-05 02-00-00,112358.0,112640.0,114440.0,112358.0,159.471576
2020-01-06 02-00-00,112859.0,117950.0,117950.0,112428.0,674.308034
2020-01-07 02-00-00,117949.0,124319.0,124702.0,117949.0,862.94054
2020-01-08 02-00-00,124291.0,121382.0,128910.0,118511.0,795.656924
2020-01-09 02-00-00,121383.0,118000.0,121383.0,117633.0,695.781787
2020-01-10 02-00-00,118000.0,121853.0,122342.0,116318.0,639.489331
2020-01-11 02-00-00,121853.0,122000.0,123740.0,121853.0,216.981051
2020-01-12 02-00-00,121872.0,122384.0,122994.0,121320.0,97.028527
2020-01-13 02-00-00,122384.0,122700.0,123000.0,121866.0,374.960843
2020-01-14 02-00-00,122699.0,131886.0,132999.0,122699.0,689.931479
2020-01-15 02-00-00,131679.0,132502.0,133624.0,128869.0,520.154215
2020-01-16 02-00-00,132502.0,131984.0,133000.0,130007.0,431.767918
2020-01-17 02-00-00,131984.0,135003.0,135990.0,131983.0,411.474693
2020-01-18 02-00-00,135002.0,135200.0,135200.0,133981.0,129.056309
2020-01-19 02-00-00,135200.0,132898.0,138000.0,130500.0,286.487182
2020-01-20 02-00-00,132999.0,132173.0,133400.0,130260.0,235.530562
2020-01-21 02-00-00,132173.0,132394.0,133100.0,130218.0,417.333043
2020-01-22 02-00-00,132388.0,130473.0,133498.0,130101.0,333.814873
2020-01-23 02-00-00,130473.0,127300.0,130501.0,126001.0,525.683908
2020-01-24 02-00-00,127300.0,127662.0,128890.0,124867.0,447.327436
2020-01-25 02-00-00,127662.0,126553.0,127662.0,125502.0,148.033483
2020-01-26 02-00-00,126551.0,128968.0,129090.0,126189.0,141.472376
2020-01-27 02-00-00,128968.0,135002.0,136484.0,128967.0,430.503655
2020-01-28 02-00-00,135002.0,139999.0,140000.0,135001.0,479.002835
2020-01-29 02-00-00,139999.0,141534.0,142990.0,138402.0,508.4429
2020-01-30 02-00-00,141534.0,144953.0,146500.0,141000.0,382.636586
2020-01-31 02-00-00,144952.0,143136.0,145234.0,142000.0,353.78142
2020-02-01 02-00-00,143137.0,145150.0,145521.0,143136.0,125.840388
2020-02-02 02-00-00,145150.0,144501.0,146235.0,143228.0,116.888615
2020-02-03 02-00-00,144500.0,144000.0,147000.0,143027.0,305.560922
2020-02-04 02-00-00,143999.0,142050.0,144011.0,141200.0,225.171455
2020-02-05 02-00-00,142051.0,148001.0,149779.0,142050.0,417.261962
2020-02-06 02-00-00,148001.0,151219.0,152126.0,147058.0,365.581904
2020-02-07 02-00-00,151219.0,152857.0,153141.0,151218.0,292.426337
2020-02-08 02-00-00,152856.0,154980.0,154980.0,152019.0,134.719739
2020-02-09 02-00-00,154980.0,158450.0,158857.0,154979.0,177.921663
2020-02-10 02-00-00,158451.0,155000.0,158778.0,153500.0,297.861483
2020-02-11 02-00-00,155000.0,157751.0,159873.0,152672.0,336.464517
2020-02-12 02-00-00,157751.0,161000.0,161489.0,157750.0,374.954002
2020-02-13 02-00-00,161000.0,160002.0,163000.0,158000.0,470.477673
2020-02-14 02-00-00,160002.0,161302.0,161897.0,158575.0,251.360783
2020-02-15 02-00-00,161302.0,156188.0,161401.0,153664.0,244.033636
2020-02-16 02-00-00,156187.0,155998.0,157501.0,152002.0,170.487398
2020-02-17 02-00-00,155799.0,153948.0,156101.0,149544.0,288.675837
2020-02-18 02-00-00,153948.0,158850.0,160500.0,152850.0,390.840261
2020-02-19 02-00-00,158851.0,151457.0,159900.0,147581.0,347.174196
2020-02-20 02-00-00,151456.0,151448.0,152750.0,150000.0,303.994815
2020-02-21 02-00-00,151449.0,151963.0,153735.0,151100.0,208.399178
2020-02-22 02-00-00,151963.0,152399.0,152400.0,151055.0,82.645617
2020-02-23 02-00-00,152399.0,155854.0,156696.0,152339.0,124.460729
2020-02-24 02-00-00,155855.0,152000.0,156500.0,150500.0,223.128954
2020-02-25 02-00-00,152000.0,147777.0,152450.0,147502.0,296.241963
2020-02-26 02-00-00,147778.0,141001.0,148089.0,138505.0,555.748811
2020-02-27 02-00-00,141001.0,142506.0,143978.0,138000.0,461.611076
2020-02-28 02-00-00,142506.0,141064.0,143440.0,138043.0,343.600758
2020-02-29 02-00-00,141064.0,141806.0,142050.0,140000.0,151.992217
2020-03-01 02-00-00,141260.0,140999.0,142979.0,139003.0,155.980218
2020-03-02 02-00-00,140999.0,142719.0,143882.0,140093.0,356.670113
2020-03-03 02-00-00,142740.0,140997.0,143480.0,139001.0,305.96802
2020-03-04 02-00-00,140996.0,139738.0,141500.0,139500.0,307.907441
2020-03-05 02-00-00,139738.0,146329.0,147000.0,139738.0,347.980089
2020-03-06 02-00-00,146329.0,147505.0,148997.0,145848.0,327.426131
2020-03-07 02-00-00,147505.0,145801.0,149500.0,145800.0,127.062796
2020-03-08 02-00-00,145801.0,136787.0,145801.0,135100.0,319.51651
2020-03-09 02-00-00,136786.0,132501.0,140000.0,130052.0,583.724302
2020-03-10 02-00-00,132779.0,131600.0,135990.0,130600.0,477.197068
2020-03-11 02-00-00,131601.0,133579.0,134125.0,129017.0,354.13939
2020-03-12 02-00-00,133580.0,97999.0,133580.0,95000.0,1404.325716
2020-03-13 02-00-00,97999.0,96044.0,105000.0,74000.0,1607.358138
2020-03-14 02-00-00,96044.0,92918.0,97996.0,91003.0,497.491016
2020-03-15 02-00-00,92917.0,96219.0,100500.0,91001.0,341.927604
2020-03-16 02-00-00,95236.0,89493.0,95633.0,82100.0,1303.670056
2020-03-17 02-00-00,89494.0,93223.0,95995.0,87687.0,809.138252
2020-03-18 02-00-00,93228.0,93141.0,95200.0,90403.0,835.065434
2020-03-19 02-00-00,93142.0,110904.0,115876.0,92651.0,967.619006
2020-03-20 02-00-00,110904.0,114998.0,126299.0,105199.0,944.150902
2020-03-21 02-00-00,114997.0,114302.0,118533.0,110002.0,400.173101
2020-03-22 02-00-00,114326.0,109459.0,117998.0,108006.0,371.479985
2020-03-23 02-00-00,108531.0,119098.0,120424.0,107250.0,671.480048
2020-03-24 02-00-00,119099.0,123671.0,126000.0,117376.0,630.014096
2020-03-25 02-00-00,123690.0,121292.0,126000.0,120120.0,488.074433
2020-03-26 02-00-00,121292.0,121350.0,122850.0,120000.0,397.965732
2020-03-27 02-00-00,121350.0,116257.0,123111.0,115200.0,323.939422
2020-03-28 02-00-00,116256.0,115958.0,117319.0,113044.0,418.48814
2020-03-29 02-00-00,115958.0,112750.0,115958.0,112006.0,200.763876
2020-03-30 02-00-00,112509.0,117594.0,120000.0,112251.0,373.58376
2020-03-31 02-00-00,117593.0,119300.0,120500.0,117593.0,336.692836
2020-04-01 02-00-00,119301.0,121000.0,121000.0,116080.0,319.513594
2020-04-02 02-00-00,121000.0,127319.0,132000.0,119000.0,656.78336
2020-04-03 02-00-00,126853.0,130363.0,133599.0,126364.0,483.252085
2020-04-04 02-00-00,130101.0,132349.0,133850.0,129450.0,250.319902
2020-04-05 02-00-00,132349.0,132388.0,132600.0,130502.0,154.5567
2020-04-06 02-00-00,132251.0,142198.0,142395.0,132002.0,536.310804
2020-04-07 02-00-00,142199.0,136402.0,143999.0,135121.0,584.574524
2020-04-08 02-00-00,136500.0,139722.0,141700.0,135911.0,352.74232
2020-04-09 02-00-00,139722.0,138000.0,140250.0,135873.0,364.689091
2020-04-10 02-00-00,138000.0,131537.0,138089.0,129472.0,416.22283
2020-04-11 02-00-00,131700.0,131376.0,133884.0,130000.0,178.153133
2020-04-12 02-00-00,131376.0,132601.0,137991.0,130000.0,246.475809
2020-04-13 02-00-00,132601.0,131825.0,132601.0,127050.0,358.993693
2020-04-14 02-00-00,131332.0,131730.0,133865.0,130254.0,423.131211
2020-04-15 02-00-00,131803.0,129583.0,134010.0,129582.0,368.962657
2020-04-16 02-00-00,129566.0,136647.0,137982.0,128000.0,535.41687
2020-04-17 02-00-00,136647.0,137832.0,138965.0,135720.0,251.050958
2020-04-18 02-00-00,137595.0,141358.0,142000.0,137511.0,270.792407
2020-04-19 02-00-00,141358.0,139901.0,141600.0,139040.0,141.617373
2020-04-20 02-00-00,139900.0,135032.0,141500.0,133884.0,318.454866
2020-04-21 02-00-00,135033.0,135306.0,137499.0,134060.0,418.734727
2020-04-22 02-00-00,135306.0,139200.0,139370.0,135001.0,330.933919
2020-04-23 02-00-00,139300.0,145944.0,147030.0,137111.0,636.857781
2020-04-24 02-00-00,144980.0,147519.0,148950.0,144980.0,345.270909
